Team_Size,Estimated_Timeline_Months,Complexity_Score,Stakeholder_Count,Team_Experience_Level,External_Dependencies_Count,Change_Request_Frequency,Project_Phase,Vendor_Reliability_Score,Communication_Frequency,Regulatory_Compliance_Level,Technology_Familiarity,Schedule_Pressure,Resource_Availability,Integration_Complexity,Project_Budget_USD
10,15,7.56,12,Mixed,3,0.65,Execution,0.73,2.29,Low,Familiar,0.21,0.35,2.84,932974.2
13,16,6.7,10,Mixed,4,2.71,Initiation,0.97,3.86,Low,Expert,0.04,0.62,1.48,868648.7
12,16,7.75,10,Senior,3,1.75,Closure,0.81,4.74,Critical,Familiar,0.17,0.53,1.69,888835.73
10,12,4.42,6,Junior,2,2.14,Monitoring,0.59,1.45,Critical,Expert,0.0,0.52,7.07,554562.77
22,20,7.67,16,Mixed,4,0.59,Execution,0.83,3.57,Critical,New,0.0,0.34,7.4,1843618.83
38,29,6.85,14,Senior,3,1.21,Closure,0.59,9.47,Critical,Expert,0.0,0.78,3.68,2024196.87
11,13,4.98,11,Senior,2,2.72,Closure,0.59,3.44,Critical,New,0.0,0.36,7.86,1138175.77
20,26,10.0,18,Mixed,5,0.4,Closure,0.63,7.02,Medium,Familiar,0.0,0.96,9.24,1760788.86
26,28,9.46,16,Senior,6,1.63,Initiation,0.5,3.13,Low,New,0.0,0.6,9.89,2065000.62
27,29,9.74,20,Senior,4,2.07,Closure,0.84,2.47,High,Expert,0.0,0.43,8.05,2269512.11
6,13,5.55,9,Mixed,3,0.82,Initiation,0.88,4.96,Low,Expert,0.06,0.38,4.68,584600.04
9,11,4.07,9,Mixed,2,0.42,Initiation,0.79,3.49,Critical,Expert,0.0,0.81,7.92,817513.3
6,12,5.06,10,Junior,1,1.06,Monitoring,0.82,2.07,Critical,Familiar,0.05,0.54,5.3,671957.54
11,19,7.72,11,Junior,4,0.13,Execution,0.68,4.01,Medium,Familiar,0.02,0.58,2.47,760505.66
32,27,5.7,21,Junior,2,1.2,Monitoring,0.45,3.51,Low,New,0.0,0.54,8.02,2342344.85
9,13,3.6,11,Junior,1,0.66,Planning,0.73,7.24,Critical,New,0.0,0.7,9.13,682471.28
22,18,6.3,13,Mixed,5,0.77,Monitoring,0.63,1.46,Low,Familiar,0.0,0.31,8.23,1353829.55
19,15,4.07,8,Mixed,2,1.22,Execution,0.6,2.73,High,New,0.0,0.6,5.86,1140681.62
4,9,3.7,5,Mixed,3,1.4,Planning,0.47,5.32,High,Expert,0.03,0.86,4.82,454260.31
11,18,5.99,9,Expert,3,1.17,Execution,0.71,5.8,Medium,Familiar,0.0,0.91,6.61,1150909.78
19,17,4.97,15,Senior,2,3.77,Initiation,0.42,3.42,Low,Familiar,0.0,0.87,1.3,1230884.45
25,28,10.0,16,Senior,4,1.46,Initiation,0.46,1.15,High,Expert,0.0,0.98,7.98,2037347.14
10,18,6.44,9,Senior,3,0.79,Planning,0.78,1.14,Critical,Familiar,0.0,0.48,9.93,781550.36
3,6,3.34,8,Mixed,1,2.5,Execution,0.62,3.89,Medium,Familiar,0.28,0.55,4.93,550982.25
7,12,6.28,8,Mixed,4,0.88,Planning,0.94,6.28,High,Familiar,0.24,0.37,6.05,464283.7
17,25,9.66,8,Mixed,4,2.69,Execution,0.53,5.25,Medium,New,0.0,0.63,8.68,986577.61
5,6,3.79,5,Senior,0,0.25,Closure,0.54,1.46,High,Expert,0.37,0.8,1.05,367880.76
21,24,10.0,18,Mixed,7,0.6,Initiation,0.7,1.59,Low,Expert,0.04,0.82,5.62,1965899.17
9,18,7.65,13,Mixed,3,0.38,Monitoring,0.56,2.9,Critical,New,0.06,0.49,6.92,961621.12
19,20,6.57,14,Mixed,5,1.5,Monitoring,0.58,6.98,High,Familiar,0.0,0.51,8.4,1534548.92
21,19,5.86,14,Mixed,1,1.08,Execution,0.62,1.59,Critical,Expert,0.0,0.94,6.03,1286419.26
27,19,5.0,15,Expert,4,1.98,Closure,0.72,2.24,High,Expert,0.0,0.47,3.4,1711046.33
12,14,6.92,6,Mixed,5,2.45,Closure,0.73,1.06,High,Familiar,0.19,0.53,2.99,695874.97
36,24,4.6,20,Senior,2,0.24,Initiation,0.57,3.19,Medium,Familiar,0.0,0.92,6.36,2105007.48
9,12,5.64,6,Senior,4,0.75,Initiation,0.87,1.24,Low,Expert,0.15,0.76,3.96,799251.12
22,17,4.27,11,Mixed,1,0.82,Initiation,0.79,1.27,High,Familiar,0.0,0.57,2.71,1146111.25
30,26,7.14,17,Mixed,5,2.14,Planning,0.93,3.05,High,Familiar,0.0,0.97,6.3,1977986.96
12,14,4.38,10,Expert,3,1.5,Planning,0.97,2.24,High,New,0.0,0.65,1.96,570123.13
15,13,4.17,13,Senior,1,0.41,Closure,0.67,2.4,Critical,Expert,0.0,0.37,9.07,1215585.79
22,26,10.0,18,Mixed,5,1.01,Planning,0.62,1.29,High,Familiar,0.0,0.42,8.71,1865050.35
11,20,7.38,7,Expert,5,2.55,Monitoring,0.75,7.01,High,Familiar,0.0,0.97,1.64,756664.09
15,18,7.32,10,Senior,2,0.63,Closure,0.97,2.98,High,Familiar,0.02,0.76,9.7,886273.87
20,24,9.37,16,Senior,5,0.58,Planning,0.7,3.03,Low,Familiar,0.0,0.64,3.77,1831532.42
29,20,4.79,18,Mixed,1,3.83,Monitoring,0.71,5.98,Critical,Familiar,0.0,0.93,6.47,2210778.93
11,24,9.16,7,Senior,3,3.29,Planning,0.51,4.6,Medium,Expert,0.0,0.81,3.31,874445.11
36,29,7.79,25,Senior,2,2.3,Monitoring,0.87,6.37,Critical,Expert,0.0,0.59,4.75,2860417.34
12,15,5.15,13,Junior,2,1.02,Closure,0.56,5.04,High,Familiar,0.0,0.88,8.42,917869.16
6,15,6.94,10,Senior,2,0.49,Monitoring,0.66,1.02,Critical,Familiar,0.14,0.77,7.49,561820.88
14,21,10.0,13,Mixed,7,1.43,Initiation,0.59,2.08,High,Familiar,0.16,0.82,5.11,1204490.32
50,36,9.96,29,Senior,4,1.64,Execution,0.9,4.36,Medium,Expert,0.0,0.89,1.52,3768354.37
12,16,7.65,12,Mixed,2,0.51,Planning,0.63,3.06,High,Familiar,0.16,0.81,9.78,814303.29
16,18,6.6,13,Junior,3,1.66,Initiation,0.31,3.18,Critical,Familiar,0.0,0.53,1.76,1223457.05
2,6,3.26,8,Mixed,3,2.36,Closure,0.77,2.19,Critical,Expert,0.26,0.69,7.65,299964.51
8,16,7.67,8,Mixed,5,0.22,Closure,0.8,6.57,Medium,New,0.17,0.66,6.49,692222.97
11,15,6.83,11,Mixed,4,2.73,Monitoring,0.67,6.57,High,New,0.12,0.81,1.58,985527.15
39,34,8.67,18,Mixed,5,4.16,Planning,0.53,5.91,Low,Familiar,0.0,0.81,4.7,2218890.66
7,16,7.25,9,Mixed,4,3.09,Initiation,0.54,2.15,Low,Expert,0.12,0.48,4.53,797883.93
3,5,2.98,7,Mixed,2,4.13,Execution,0.86,1.81,Critical,Familiar,0.33,0.6,3.98,425876.05
37,27,5.63,15,Junior,1,1.04,Initiation,0.94,1.97,Low,New,0.0,0.44,3.17,1977671.15
15,13,5.05,12,Mixed,3,2.88,Execution,0.76,4.51,Low,Familiar,0.0,0.8,3.02,1163888.22
19,23,10.0,14,Mixed,7,4.52,Execution,0.44,2.76,High,Familiar,0.08,0.78,7.44,1466377.7
14,23,9.94,13,Mixed,6,1.83,Initiation,0.88,2.36,Critical,Familiar,0.07,0.34,1.1,1018812.72
5,9,4.69,10,Senior,2,1.1,Closure,0.53,2.07,Critical,Expert,0.23,0.44,1.47,652668.34
4,8,3.48,5,Mixed,0,0.16,Execution,0.86,3.42,High,Expert,0.08,0.36,3.23,328647.3
23,22,5.95,11,Mixed,3,1.72,Closure,0.58,0.57,Medium,Expert,0.0,0.86,2.28,1030682.57
16,16,5.28,11,Senior,1,3.15,Initiation,0.56,3.31,High,Familiar,0.0,0.87,3.86,1216864.55
26,26,9.75,17,Mixed,3,0.23,Closure,0.85,3.55,Low,Familiar,0.0,0.93,6.77,2454161.11
18,20,4.94,14,Senior,3,2.98,Planning,0.54,2.18,Critical,Familiar,0.0,0.46,1.36,1104867.92
14,15,6.24,11,Mixed,4,1.26,Closure,0.64,0.99,Low,New,0.04,0.33,3.94,1169147.65
7,8,3.39,5,Mixed,1,1.81,Execution,0.66,2.52,Medium,New,0.06,0.76,5.39,530474.25
27,20,5.36,13,Mixed,1,0.88,Monitoring,0.83,2.17,Low,New,0.0,0.37,6.6,1829362.1
15,18,6.75,13,Mixed,4,5.21,Closure,0.61,5.5,Medium,Familiar,0.0,0.46,8.64,915649.1
13,20,9.65,6,Mixed,5,1.92,Initiation,0.48,1.49,High,Familiar,0.17,0.59,4.81,739249.84
17,16,7.54,13,Expert,3,1.17,Monitoring,0.66,10.18,Medium,Expert,0.15,0.54,9.7,1282844.35
34,26,6.39,12,Mixed,3,0.06,Monitoring,0.57,3.28,Low,Familiar,0.0,0.59,7.99,1667064.82
9,10,3.78,7,Expert,1,2.62,Execution,0.84,2.07,High,Expert,0.0,0.52,7.29,547687.48
13,15,6.29,11,Senior,4,1.54,Monitoring,0.77,3.69,Medium,Expert,0.05,0.56,9.36,1026501.38
13,18,7.66,14,Senior,5,2.73,Execution,0.91,2.27,High,New,0.06,0.73,5.52,1099402.53
8,11,3.49,8,Senior,1,1.76,Execution,0.98,4.86,High,New,0.0,0.72,5.15,644695.09
15,15,6.43,11,Senior,4,1.5,Execution,0.86,5.19,Low,Expert,0.07,0.53,4.74,763281.91
21,20,7.56,17,Mixed,5,0.24,Planning,0.7,3.48,High,New,0.0,0.64,4.21,1905054.32
22,24,10.0,15,Senior,5,0.43,Planning,0.74,3.06,High,New,0.04,0.31,5.21,1762518.55
25,22,5.91,11,Senior,4,0.53,Execution,0.59,2.86,Medium,Expert,0.0,0.98,2.56,1507858.44
9,15,7.09,8,Expert,5,3.34,Planning,0.75,2.41,Medium,Familiar,0.15,0.86,1.12,893365.69
16,15,3.84,7,Mixed,2,0.04,Planning,0.6,1.97,Critical,New,0.0,0.4,1.75,994047.2
20,20,8.07,19,Expert,6,0.1,Initiation,0.78,1.88,Critical,New,0.01,0.85,9.17,1849530.33
23,25,9.99,19,Expert,4,1.12,Initiation,0.5,3.24,Critical,New,0.0,0.89,3.6,2065569.97
13,20,8.59,9,Senior,3,0.21,Monitoring,0.77,2.62,Medium,New,0.07,0.83,9.69,1266670.43
10,13,5.31,12,Senior,2,0.9,Planning,0.84,1.26,High,Expert,0.02,0.42,3.02,1337256.7
22,27,10.0,22,Junior,7,1.48,Execution,0.84,1.72,Critical,New,0.0,0.7,8.66,2414721.97
15,19,8.54,9,Senior,5,1.49,Closure,0.78,1.3,Medium,New,0.11,0.51,7.85,756084.75
45,35,7.52,23,Junior,3,1.98,Monitoring,0.96,4.5,High,Familiar,0.0,0.54,2.35,3172023.95
8,7,3.55,4,Mixed,2,1.61,Initiation,0.36,1.44,High,Familiar,0.21,0.68,4.34,511317.06
6,6,2.35,9,Senior,3,1.57,Planning,0.59,3.35,Critical,Familiar,0.0,0.83,1.29,343493.3
8,11,5.28,9,Junior,4,3.58,Planning,0.83,5.02,Medium,Familiar,0.17,0.7,7.49,805691.97
10,10,3.93,7,Junior,3,2.64,Execution,0.48,3.29,High,New,0.0,0.36,5.77,865359.03
17,21,6.25,8,Mixed,2,5.59,Monitoring,0.69,10.06,Critical,Expert,0.0,0.53,4.84,905109.36
18,20,7.54,14,Mixed,4,1.25,Execution,0.74,5.95,High,Familiar,0.0,0.34,3.94,1451364.29
14,19,8.72,10,Mixed,6,1.14,Monitoring,0.38,2.53,Medium,New,0.13,0.73,1.27,1335171.39
14,16,6.66,13,Senior,4,1.0,Planning,0.41,5.1,Low,Expert,0.04,0.64,9.32,1206112.7
3,7,2.1,7,Mixed,1,0.56,Execution,0.64,4.65,Critical,Familiar,0.0,0.65,7.89,415755.1
7,15,6.72,5,Senior,5,1.22,Initiation,0.97,1.78,Medium,Familiar,0.11,0.5,3.66,745059.69
16,19,8.83,13,Junior,4,2.05,Planning,0.87,1.62,Low,New,0.14,0.83,1.55,1108397.1
6,7,2.44,5,Senior,1,6.59,Planning,0.73,4.74,High,Expert,0.0,1.0,5.78,425521.49
21,17,4.18,16,Mixed,4,1.57,Initiation,0.81,1.06,Medium,New,0.0,0.35,1.92,1549543.69
11,11,5.17,11,Mixed,1,1.08,Execution,0.69,10.63,High,Familiar,0.15,0.59,6.19,860945.5
14,19,8.2,12,Junior,3,1.94,Planning,0.72,2.93,Critical,Familiar,0.07,0.47,9.26,1295660.81
24,25,9.7,19,Senior,5,0.43,Initiation,0.7,2.98,Critical,Familiar,0.0,0.39,1.78,2381328.65
7,8,3.34,9,Senior,1,4.36,Planning,0.65,2.63,High,New,0.04,0.33,8.62,813254.52
20,24,7.88,19,Senior,5,2.52,Initiation,0.76,1.25,Critical,Familiar,0.0,0.57,3.68,2107881.29
39,26,5.37,22,Mixed,1,0.14,Execution,0.89,4.42,Medium,New,0.0,0.63,1.11,2648912.47
13,14,4.75,10,Senior,4,0.82,Closure,0.69,2.26,Critical,Expert,0.0,0.66,3.08,1137168.08
8,10,3.01,5,Expert,2,0.93,Closure,0.72,2.48,High,Expert,0.0,0.39,1.08,674028.6
12,11,5.17,7,Senior,1,2.82,Execution,0.71,2.13,Low,Expert,0.15,0.52,4.39,948673.34
2,6,3.29,9,Expert,0,0.86,Monitoring,0.74,2.99,Medium,Familiar,0.27,0.33,8.93,397577.88
6,6,3.26,4,Senior,1,0.78,Initiation,0.66,2.34,High,Familiar,0.26,0.98,7.83,332879.9
26,28,10.0,15,Senior,7,0.99,Planning,0.81,4.37,High,Familiar,0.0,0.77,8.5,1947764.29
14,16,6.44,4,Junior,3,0.54,Planning,0.59,5.57,Critical,Expert,0.01,0.9,7.97,543196.46
25,25,6.61,11,Senior,5,2.23,Initiation,0.41,1.11,Critical,Familiar,0.0,0.33,4.9,1432600.27
14,22,8.13,13,Senior,3,1.41,Execution,0.7,2.62,Medium,Familiar,0.0,0.65,1.66,1363031.68
10,22,8.23,7,Expert,3,0.78,Execution,0.76,5.16,Low,New,0.0,0.95,4.11,766036.13
28,19,4.23,12,Mixed,3,2.06,Execution,0.81,4.82,Low,Familiar,0.0,0.93,4.87,1580742.92
11,13,6.09,5,Mixed,4,1.28,Monitoring,0.57,3.48,Low,Familiar,0.15,0.38,7.04,670530.8
8,12,6.34,9,Senior,5,0.77,Planning,0.68,2.83,Low,Expert,0.24,0.48,6.52,768212.2
9,10,4.25,9,Mixed,2,1.49,Initiation,0.99,8.86,Low,Familiar,0.06,0.82,9.42,410448.33
13,17,6.31,13,Expert,3,0.63,Planning,0.57,7.33,High,Familiar,0.0,0.65,8.97,946573.62
35,26,7.6,18,Expert,5,0.68,Initiation,0.56,0.58,Critical,Expert,0.0,0.85,1.58,1761888.67
18,15,3.58,16,Mixed,1,0.74,Closure,0.86,4.98,Low,New,0.0,0.69,1.67,1474202.91
12,13,3.57,9,Junior,2,2.29,Execution,0.69,0.94,Critical,Familiar,0.0,0.38,5.69,847582.58
8,13,6.43,10,Mixed,4,1.64,Monitoring,0.65,6.99,Medium,Familiar,0.19,0.4,6.5,631687.0
15,21,9.08,10,Mixed,4,1.71,Closure,0.77,5.55,High,New,0.07,0.56,4.95,1258048.81
18,21,9.21,14,Mixed,4,2.95,Planning,0.36,4.71,Medium,Familiar,0.09,0.5,4.55,1112703.84
28,22,6.25,12,Junior,4,0.46,Initiation,0.66,2.52,High,New,0.0,0.61,9.04,1536942.58
33,26,5.63,20,Junior,3,4.26,Initiation,0.83,2.76,Low,New,0.0,0.7,9.2,2049969.21
19,21,9.11,11,Expert,4,1.34,Closure,0.78,2.79,Medium,Familiar,0.08,0.43,1.63,1542084.25
13,13,6.43,10,Mixed,4,1.66,Monitoring,0.7,7.43,Low,Familiar,0.19,0.98,3.63,966994.33
8,13,6.03,8,Mixed,4,1.77,Planning,0.64,5.86,Low,Familiar,0.14,0.92,5.95,472684.94
11,13,6.0,9,Mixed,2,3.29,Planning,0.76,1.09,High,Familiar,0.13,0.61,7.22,1052077.65
15,21,10.0,8,Senior,5,0.63,Execution,0.91,1.84,Medium,Expert,0.16,0.93,4.2,1128415.52
20,18,5.13,10,Mixed,3,2.64,Initiation,0.98,3.65,High,Familiar,0.0,0.93,1.71,1121880.68
10,11,4.86,6,Mixed,2,1.2,Planning,0.72,5.88,Medium,Expert,0.09,0.72,8.75,563348.67
11,14,4.08,4,Junior,3,0.16,Closure,0.75,2.04,Critical,Familiar,0.0,0.53,1.94,429911.48
11,14,5.25,10,Senior,3,1.01,Closure,0.82,1.44,Critical,Familiar,0.0,0.91,7.81,1066616.5
40,31,8.64,16,Mixed,6,2.35,Planning,0.94,2.59,Critical,Familiar,0.0,0.69,5.83,2151938.72
16,20,10.0,9,Expert,4,2.09,Planning,0.78,2.44,Medium,Familiar,0.2,0.97,5.07,1173041.63
6,11,5.14,8,Senior,3,0.23,Monitoring,0.78,4.12,Critical,Expert,0.14,0.79,4.04,739299.14
11,16,6.34,5,Senior,4,1.02,Planning,0.52,2.73,Critical,Familiar,0.0,0.68,2.64,708663.55
7,19,7.57,8,Mixed,5,1.67,Closure,0.74,4.39,Critical,Expert,0.0,0.79,6.08,592524.42
14,18,6.24,9,Senior,4,2.54,Execution,0.73,4.97,Critical,Familiar,0.0,0.34,6.59,735179.8
19,25,10.0,15,Senior,4,1.34,Closure,0.87,2.48,Critical,New,0.0,0.51,5.16,1328910.6
16,24,10.0,10,Mixed,5,0.66,Execution,0.78,0.59,High,Familiar,0.04,0.42,6.36,1321415.62
13,19,5.8,8,Mixed,1,1.17,Initiation,0.98,2.95,Medium,Expert,0.0,0.54,3.64,1188336.4
12,11,3.03,13,Senior,3,0.22,Planning,0.42,1.81,Critical,Familiar,0.0,0.85,8.34,1019031.05
7,9,3.62,6,Mixed,1,0.98,Closure,0.78,1.23,Low,Expert,0.01,0.35,2.48,555055.42
7,15,4.97,12,Mixed,4,1.89,Execution,0.83,3.26,Medium,Familiar,0.0,0.54,1.07,843555.59
7,15,5.05,6,Senior,1,0.89,Monitoring,0.69,2.28,Medium,Expert,0.0,0.89,9.05,594801.66
7,10,3.85,9,Mixed,3,0.25,Initiation,0.81,3.51,Critical,Expert,0.0,0.64,3.75,610220.03
7,5,3.09,9,Mixed,1,0.41,Planning,0.51,3.42,Low,Familiar,0.35,0.83,1.19,492861.61
10,20,7.1,8,Mixed,2,1.86,Planning,0.69,9.74,Critical,Familiar,0.0,0.36,5.13,1107094.86
20,25,10.0,15,Mixed,6,0.42,Monitoring,0.74,5.13,Medium,New,0.0,0.3,7.49,1452195.78
38,27,5.77,19,Mixed,1,1.7,Execution,0.63,5.48,Low,New,0.0,0.76,8.54,2081876.28
18,19,5.76,11,Junior,4,0.39,Execution,0.94,1.73,Critical,Familiar,0.0,0.83,6.74,1045626.48
10,11,3.66,5,Senior,2,2.6,Execution,0.83,1.29,High,Expert,0.0,0.45,2.15,648496.33
12,13,4.44,5,Expert,2,3.45,Monitoring,0.72,3.48,Critical,Familiar,0.0,0.74,8.36,488381.1
13,18,6.97,12,Senior,3,0.87,Initiation,0.34,8.86,Low,Expert,0.0,0.36,3.31,776080.48
22,27,10.0,17,Mixed,6,1.81,Planning,0.49,4.07,High,New,0.0,0.97,3.03,1632649.86
10,12,6.35,10,Mixed,4,0.27,Planning,0.62,3.45,High,New,0.24,0.95,4.86,595242.86
12,22,10.0,8,Mixed,5,2.05,Monitoring,0.32,3.24,Critical,Familiar,0.12,0.69,7.07,809137.04
18,19,8.13,13,Mixed,4,0.65,Monitoring,0.64,4.34,Medium,New,0.07,0.91,8.95,1214986.61
3,7,4.22,5,Junior,1,0.35,Execution,0.78,2.7,High,Familiar,0.34,0.88,7.48,664560.57
8,15,6.19,9,Mixed,4,2.24,Planning,0.59,10.97,Low,New,0.03,0.59,6.99,895612.18
18,20,7.76,12,Mixed,4,0.52,Planning,0.95,4.21,Low,Familiar,0.0,0.94,4.72,1504325.28
11,13,5.97,7,Expert,1,2.43,Monitoring,0.82,4.81,Low,New,0.13,0.6,5.1,1025451.66
2,4,2.29,6,Senior,1,2.17,Monitoring,0.64,2.8,High,New,0.3,0.92,3.51,433729.51
28,22,5.21,13,Mixed,1,1.25,Planning,0.76,1.2,Low,Expert,0.0,0.94,8.41,1552958.3
15,19,7.53,15,Mixed,2,0.31,Initiation,0.63,6.67,High,Familiar,0.0,0.89,7.5,1227900.83
28,22,5.9,18,Senior,4,2.35,Initiation,0.32,1.67,Low,New,0.0,0.44,2.25,1803215.25
11,16,6.48,10,Mixed,4,2.96,Closure,0.73,3.36,Low,Expert,0.01,0.58,5.69,1024608.6
12,24,9.18,13,Senior,6,3.11,Monitoring,0.64,6.36,Critical,Familiar,0.0,0.41,8.08,1365996.44
8,11,4.07,9,Mixed,1,0.86,Closure,0.32,2.79,Critical,New,0.0,0.61,8.52,839956.79
9,13,5.37,7,Senior,3,1.52,Closure,0.53,3.09,High,Familiar,0.03,0.95,6.12,779502.0
8,13,5.9,4,Mixed,1,2.41,Closure,0.57,4.41,Medium,Familiar,0.12,0.84,2.59,484081.48
12,19,7.64,10,Expert,2,0.36,Execution,0.83,3.27,High,Expert,0.01,0.82,5.75,1170563.27
7,12,5.82,11,Mixed,1,3.76,Monitoring,0.63,3.53,Low,Familiar,0.18,0.34,1.64,843853.56
15,16,7.06,12,Mixed,5,1.11,Execution,0.6,3.33,Critical,Expert,0.09,0.58,1.12,916622.78
9,10,3.95,9,Mixed,2,2.83,Execution,0.89,4.1,High,Familiar,0.0,0.63,6.26,672798.1
26,23,5.58,14,Expert,2,0.82,Execution,0.63,2.15,High,Familiar,0.0,0.62,7.78,1622126.24
33,28,6.57,14,Mixed,3,3.49,Planning,0.88,2.74,High,Familiar,0.0,0.66,5.68,1885933.9
6,17,6.05,5,Mixed,5,0.46,Initiation,0.84,3.93,High,Familiar,0.0,0.55,4.72,611252.94
9,12,4.53,9,Senior,3,1.4,Initiation,0.88,4.09,Medium,Familiar,0.0,0.62,4.68,798716.09
13,14,5.86,12,Junior,2,2.74,Execution,0.53,3.61,Critical,Familiar,0.04,0.58,5.15,1039671.99
19,21,8.5,7,Senior,3,0.85,Closure,0.61,5.94,Low,Expert,0.01,0.94,4.4,833115.87
13,20,7.15,13,Senior,3,2.33,Monitoring,0.8,7.02,High,Expert,0.0,0.8,1.58,1559662.85
27,22,5.24,15,Senior,4,4.39,Monitoring,0.58,5.08,Medium,Expert,0.0,0.88,4.47,1536681.21
4,8,3.67,7,Senior,3,1.1,Monitoring,0.9,1.44,High,Expert,0.13,0.72,3.33,582876.78
10,16,6.52,13,Mixed,3,1.17,Planning,0.82,4.43,High,Expert,0.02,0.35,2.76,931522.4
11,17,7.62,12,Senior,3,1.35,Initiation,0.86,2.44,Medium,Expert,0.11,0.39,1.87,848925.04
25,26,9.0,14,Mixed,6,1.6,Planning,0.63,3.22,Low,Familiar,0.0,0.7,6.95,1686477.16
5,10,4.32,5,Senior,2,1.51,Planning,0.6,1.41,Medium,Familiar,0.07,0.74,6.44,477784.11
3,8,3.54,5,Mixed,1,0.42,Closure,0.63,9.76,Critical,New,0.1,0.95,5.37,421343.96
9,13,5.48,11,Junior,2,2.61,Initiation,0.68,1.45,Critical,New,0.05,0.93,4.26,715947.34
7,16,6.4,11,Junior,5,0.61,Monitoring,0.49,3.4,Medium,New,0.0,0.52,1.11,647151.71
23,27,10.0,13,Junior,6,4.64,Planning,0.57,4.02,Critical,New,0.0,0.85,1.65,1903948.93
13,14,3.08,7,Mixed,3,1.1,Monitoring,0.93,3.04,Medium,Expert,0.0,0.88,2.12,869550.04
9,7,3.22,10,Mixed,3,1.06,Execution,0.86,4.72,Low,Familiar,0.13,0.81,1.95,609646.48
21,27,9.11,16,Expert,3,0.82,Initiation,0.52,5.2,High,New,0.0,0.99,9.28,2040121.98
15,18,6.98,6,Mixed,3,0.95,Initiation,0.68,2.15,Medium,Familiar,0.0,0.67,7.33,859587.71
11,17,6.78,10,Senior,3,3.4,Monitoring,0.8,7.5,High,Familiar,0.0,0.53,2.29,1033412.4
19,17,5.14,10,Junior,2,1.58,Execution,0.74,3.21,Medium,Expert,0.0,0.65,3.71,832891.12
14,18,7.24,14,Mixed,5,1.04,Initiation,0.66,3.19,Critical,New,0.01,0.53,1.66,1701543.31
24,19,5.17,16,Senior,2,3.13,Execution,0.93,1.32,Medium,Familiar,0.0,0.65,5.13,1352133.81
28,18,4.64,15,Senior,1,1.72,Planning,0.23,6.48,Medium,Expert,0.0,0.33,4.08,1640693.48
13,13,3.45,10,Mixed,2,2.73,Execution,0.91,0.93,Critical,Familiar,0.0,0.65,9.61,1208656.56
15,18,6.54,8,Senior,3,2.98,Execution,0.49,3.06,High,Familiar,0.0,0.88,6.21,1012629.77
15,24,10.0,9,Mixed,4,2.32,Planning,0.56,2.83,Low,New,0.04,0.52,2.53,1245460.29
17,19,8.12,14,Expert,3,1.28,Execution,0.74,4.92,High,New,0.06,0.84,9.63,1179882.63
4,7,3.25,6,Junior,3,0.54,Initiation,0.26,1.92,Low,Expert,0.14,0.75,3.69,595756.65
17,26,10.0,13,Mixed,4,1.65,Closure,0.88,2.3,Critical,New,0.0,0.41,9.23,1493864.6
15,14,4.07,12,Expert,4,1.03,Planning,0.59,9.49,Low,Familiar,0.0,0.46,7.89,990743.78
9,12,4.49,4,Mixed,2,0.69,Planning,0.64,1.1,Low,New,0.0,0.99,7.79,524782.47
4,4,2.67,7,Junior,2,0.22,Closure,0.94,3.75,Low,Familiar,0.4,0.55,1.92,314753.84
34,26,6.4,18,Mixed,2,0.42,Monitoring,0.83,5.64,Critical,Familiar,0.0,0.66,6.72,2119258.81
13,19,6.97,12,Mixed,2,1.43,Planning,0.81,3.6,High,Expert,0.0,0.31,3.85,918450.01
5,11,4.12,5,Senior,2,0.49,Closure,0.68,1.7,Medium,Familiar,0.0,0.95,9.5,706024.25
9,17,6.93,10,Mixed,2,1.22,Planning,0.61,1.47,Low,Familiar,0.02,0.35,3.04,891932.54
19,18,5.16,9,Mixed,3,3.32,Initiation,0.63,1.52,Medium,Expert,0.0,0.96,1.3,1146211.95
13,17,5.97,11,Expert,1,0.72,Initiation,0.59,4.45,Medium,New,0.0,0.41,5.1,1196010.25
28,24,5.84,17,Mixed,4,2.27,Closure,0.76,6.01,Critical,New,0.0,0.3,1.68,1928178.96
18,16,4.13,7,Junior,2,2.11,Execution,0.93,3.32,Medium,New,0.0,0.6,6.33,999270.14
19,27,10.0,15,Mixed,5,0.74,Execution,0.78,4.13,Medium,New,0.0,0.47,8.77,1732941.98
8,10,4.71,9,Mixed,4,0.97,Monitoring,0.41,3.81,Low,New,0.15,0.31,9.7,678616.39
15,18,7.28,9,Senior,4,0.59,Execution,0.85,0.54,Low,New,0.01,0.73,6.2,904360.48
7,5,2.91,5,Senior,1,0.43,Execution,0.9,6.7,Critical,Expert,0.31,0.61,1.92,354298.32
6,11,3.94,8,Junior,1,1.37,Closure,0.79,6.07,Medium,New,0.0,0.7,8.52,436017.95
15,13,4.45,7,Senior,1,1.33,Execution,0.75,1.11,Critical,New,0.0,0.63,5.14,708689.01
26,29,10.0,23,Senior,7,2.46,Initiation,0.81,3.89,Medium,New,0.0,0.31,9.63,2516247.47
12,6,1.79,10,Senior,0,1.01,Monitoring,0.67,1.73,Low,Familiar,0.0,0.77,1.57,842096.01
10,10,4.66,6,Senior,2,0.11,Initiation,0.5,2.9,Low,Expert,0.14,0.34,3.92,733178.24
12,14,5.11,7,Expert,4,0.74,Execution,0.9,8.21,High,New,0.0,0.9,6.79,786050.97
2,7,3.53,5,Senior,1,0.86,Execution,0.74,8.88,Low,Expert,0.21,0.66,4.58,416108.67
